epoch,step,training_step_loss,training_step_time
0,0,12.853586196899414,9.759761810302734
0,1,6.357000827789307,0.05326271057128906
0,2,5.011837005615234,0.04540300369262695
0,3,2.9246609210968018,0.03287339210510254
0,4,3.4698312282562256,0.03168463706970215
0,5,3.2423818111419678,0.03202676773071289
0,6,5.385051727294922,0.031222820281982422
0,7,4.765086650848389,0.031130313873291016
0,8,2.3521857261657715,0.030840396881103516
0,9,2.314925193786621,0.0351259708404541
0,10,8.096403121948242,0.03159761428833008
0,11,9.704962730407715,0.04036569595336914
0,12,8.133976936340332,0.030588150024414062
0,13,3.019402503967285,0.030378103256225586
0,14,4.525844097137451,0.030309677124023438
0,15,3.037261724472046,0.0308077335357666
0,16,3.0881128311157227,0.03561663627624512
0,17,2.906209945678711,0.03646278381347656
0,18,5.8340349197387695,0.0352170467376709
0,19,6.728726387023926,0.02996373176574707
0,20,5.158270835876465,0.03993868827819824
0,21,5.870428085327148,0.030333280563354492
0,22,2.4302940368652344,0.03065204620361328
0,23,2.2117419242858887,0.031781911849975586
0,24,9.43856143951416,0.036428213119506836
0,25,9.16535472869873,0.03453564643859863
0,26,2.085482358932495,0.030855417251586914
0,27,4.417910575866699,0.0423588752746582
0,28,6.682540416717529,0.03143787384033203
0,29,2.667614221572876,0.0414731502532959
0,30,2.121183156967163,0.04362797737121582
0,31,3.9051120281219482,0.033307790756225586
0,32,2.4497694969177246,0.029862642288208008
0,33,2.320164442062378,0.04074811935424805
0,34,2.139298439025879,0.041173458099365234
0,35,2.0587337017059326,0.031508445739746094
0,36,2.6079769134521484,0.03298068046569824
0,37,3.830770254135132,0.04704117774963379
0,38,2.4452760219573975,0.046690940856933594
0,39,3.67806077003479,0.031894683837890625
0,40,2.0746889114379883,0.032486915588378906
0,41,5.455878734588623,0.04166150093078613
0,42,5.3393731117248535,0.04291892051696777
0,43,2.280538558959961,0.03615713119506836
0,44,4.498540878295898,0.03220081329345703
0,45,2.177459716796875,0.03047490119934082
0,46,1.9917821884155273,0.03062891960144043
0,47,2.2289631366729736,0.030756235122680664
0,48,1.9382880926132202,0.029712677001953125
0,49,2.1868534088134766,0.03066396713256836
0,50,1.9504557847976685,0.03150057792663574
0,51,3.579333543777466,0.031801462173461914
0,52,2.0815703868865967,0.030286788940429688
0,53,1.8117870092391968,0.0306396484375
0,54,1.8850727081298828,0.030681610107421875
0,55,2.7806508541107178,0.029918432235717773
0,56,1.9769552946090698,0.03051018714904785
0,57,3.5962705612182617,0.030394315719604492
0,58,2.260855197906494,0.032402753829956055
0,59,2.4521212577819824,0.03120255470275879
0,60,2.0895447731018066,0.02977275848388672
0,61,2.570852279663086,0.02973794937133789
0,62,2.256848096847534,0.030374765396118164
0,63,5.882295608520508,0.03085613250732422
0,64,2.3654773235321045,0.030801057815551758
0,65,2.038295030593872,0.030616044998168945
0,66,2.0248849391937256,0.03167843818664551
0,67,2.7505226135253906,0.0316157341003418
0,68,2.0770976543426514,0.03035736083984375
0,69,5.4052734375,0.029754638671875
0,70,2.3622522354125977,0.03002476692199707
0,71,4.723227500915527,0.030559062957763672
0,72,2.9973926544189453,0.030841827392578125
0,73,2.7878506183624268,0.04283404350280762
0,74,4.822780132293701,0.0322871208190918
0,75,2.121906042098999,0.03074049949645996
0,76,2.337085008621216,0.030130386352539062
0,77,2.116760730743408,0.04102802276611328
0,78,2.5571513175964355,0.030583858489990234
0,79,2.5992648601531982,0.03065013885498047
0,80,2.84336256980896,0.03408503532409668
0,81,2.50713849067688,0.04267740249633789
0,82,2.818887710571289,0.029979228973388672
0,83,3.093549966812134,0.03910183906555176
0,84,2.9762704372406006,0.030570030212402344
0,85,1.889505386352539,0.04076337814331055
0,86,2.2709262371063232,0.042052507400512695
0,87,2.6710939407348633,0.03339958190917969
0,88,1.9993352890014648,0.03162240982055664
0,89,2.507995843887329,0.030804157257080078
0,90,2.7208468914031982,0.0416259765625
0,91,2.473790168762207,0.0316162109375
0,92,2.1858439445495605,0.03133535385131836
